3.193006729211108e-16,6.400838925887083e-19,4.481250028981738e-14,0.9999999999999549
3.984387629182821e-19,3.955307498132807e-34,1.7439600185276268e-11,0.9999999999825605
1.0,4.815104832105571e-28,1.1539946081978904e-31,1.4584867653740694e-22
1.2808299789339167e-19,4.528664015285991e-15,2.0157901980090636e-28,0.9999999999999956
1.0,1.109692113921045e-21,1.9986303484040316e-22,3.726000056359367e-18
1.0,5.312585923592224e-20,3.7632632166857734e-24,2.141488911773427e-18
5.583872681834064e-17,9.49549750626615e-21,6.41372713315949e-17,0.9999999999999998
1.0,9.689052932373942e-19,1.7685061622596263e-22,1.0939067343052905e-18
7.83103187204191e-12,7.067252907762067e-43,0.9999995375532322,4.6243893663253716e-07
0.9999999999645323,3.5421713973049195e-11,1.8575166246183214e-25,4.619566644325202e-14
0.9999999999999667,1.5171272741382565e-14,9.201791427009942e-19,1.8121419759509577e-14
5.0808087486051496e-17,2.2645456504023134e-19,1.9225308001938855e-21,1.0
0.9999999999999994,1.1212448026530693e-17,7.905565334865213e-18,6.586035121590002e-16
1.584567775797321e-08,0.999981365002435,1.4895224500467465e-34,1.86191518872781e-05
0.9999999999999009,9.913643608200179e-14,5.7148833057374874e-21,2.7099626290527583e-17
1.0,6.967848651791949e-20,1.2979777542570045e-18,2.459790532818138e-20
7.171714778460411e-10,3.7794474631008443e-13,5.158645894315226e-13,0.9999999992819347
0.9999999999626329,7.518931840588092e-15,4.821752958141574e-16,3.7359181084109754e-11
9.950768523250694e-20,6.383966971061471e-24,6.491448981080172e-18,1.0
2.6534671533891314e-12,2.5347695791735883e-55,0.999999999980217,1.7129621589523675e-11
0.9999999999178121,4.163384907656548e-25,8.218787238758521e-11,1.1050730244032395e-16
0.9999999999999853,2.2353472341571274e-15,2.717917693590895e-18,1.2352826568563393e-14
0.999999999398428,6.007055779414537e-10,4.3963478257447404e-23,8.664014946145764e-13
8.239363431228778e-13,0.9999999354203641,3.9763251973693807e-47,6.457881185765417e-08
1.2227159859603564e-22,3.422900850733483e-20,3.780484124376067e-25,1.0
3.374999578170809e-11,1.8653250928680303e-50,0.9999999999458673,2.0382688080049026e-11
0.999999999998658,7.438279045255235e-14,1.4194788777176187e-15,1.2661036458493605e-12
1.551060855351201e-08,0.9999999844893889,1.4268122797603383e-53,2.655869577056148e-15
6.257936548687273e-09,0.9999999925065263,4.154383604480989e-43,1.2355372405907527e-09
2.3932066780171e-09,0.9999445479900486,2.453743060779344e-35,5.544961674472301e-05
1.717307087298881e-10,2.58338711213009e-20,5.062988919372079e-07,0.9999994935293773
8.625341379777447e-19,2.3413948653467167e-27,5.749721201877461e-13,0.999999999999425
1.0,1.5351859100370935e-20,2.795200527213926e-21,1.6375819190108273e-20
3.8045265354782274e-08,1.909215057504444e-38,0.9999999285801406,3.3374594004754464e-08
5.832703681662577e-16,4.835930672868189e-11,6.117492910085534e-26,0.9999999999516401
0.9999999999999221,1.3365459318432265e-14,1.888290284004476e-16,6.438940316180581e-14
6.432487118019757e-12,9.684701384048649e-17,6.888957589961115e-12,0.9999999999866785
4.3475756666693974e-07,0.999999565242433,6.2548241510866426e-52,3.11274486023576e-16
1.3407202321139437e-15,2.3598093058223667e-22,1.598000693051067e-14,0.9999999999999827
4.764648119544319e-09,6.654228262077606e-45,0.9999999951491085,8.624332982367364e-11
0.9999999999981911,7.478848607974818e-16,1.1382526032373011e-13,1.6944816184911742e-12
0.9999999999998601,4.536645010743189e-17,3.0676834334337633e-22,1.3986956904869668e-13
0.9999999999999987,2.8385038456339676e-22,9.537342047570536e-16,2.799028289046512e-16
1.9812334294617188e-17,6.137420645458037e-17,1.8450030736028003e-17,0.9999999999999999
8.461276970645486e-16,2.792073822209104e-20,1.323761517927291e-16,0.999999999999999
1.5640010876957026e-10,0.9999999998315813,2.117879270715275e-49,1.2018702992271938e-11
8.053183056768654e-16,6.410719055673318e-23,3.6589390587236377e-14,0.9999999999999627
1.1380079732731034e-09,0.9999999895717012,1.518379150376091e-42,9.290290755334706e-09
0.9999999999999625,3.7482562341654744e-14,6.163828797283722e-20,4.767318915656583e-17
2.4842947408135766e-19,1.4830805641524032e-12,9.324538491854951e-31,0.999999999998517
2.3337390621030713e-09,0.999976851804286,1.8713954927510023e-36,2.314586197483347e-05
8.27151025962414e-12,1.443227181886723e-50,0.9999999999313955,6.033289339506762e-11
0.9999999999958539,3.084157813828988e-12,2.034153375374522e-18,1.0618616853172528e-12
0.999999999999701,9.873064217827059e-16,2.1461059436426285e-18,2.9806615155228566e-13
0.9999999999948685,4.902215306309563e-20,4.8865674435098605e-12,2.44877031686715e-13
1.0,1.7163500149861997e-24,6.816603564853599e-21,1.9055914194988476e-21
1.0,3.5060786417538593e-22,5.718977161098401e-25,2.1676437629994315e-22
0.9999999999999993,5.443007728974349e-16,3.917532983726722e-19,1.1575119188324223e-16
0.9999999999999952,2.765850304261384e-15,4.274754090145066e-21,2.0581526841313506e-15
1.739409246758009e-08,0.9999999825928533,2.0942191161274188e-44,1.3054358403611336e-11
5.272108658448133e-09,3.912308439352693e-40,0.9999999749748475,1.9753043864291772e-08
7.752777981486627e-15,6.265561821352411e-19,1.9056038482428366e-16,0.999999999999992
3.1184731789331194e-12,1.4085929152670469e-43,0.9999995268699415,4.7312693986844887e-07
0.9999999999999998,2.176435910349802e-19,1.5536663413936573e-16,3.6814175917234823e-17
1.3386261573844003e-13,1.6866221238418008e-07,2.2145152156432294e-26,0.9999998313376537
7.572693168713667e-10,2.0161726204650123e-50,0.9999999992388227,3.908050250359404e-12
4.738045308319017e-10,1.0458758794615078e-44,0.9999999989288171,5.973783014708265e-10
6.021929717844804e-11,3.224610294405309e-43,0.9999999723729468,2.7566833814664775e-08
1.0,4.4826631325076055e-17,4.486353176187231e-22,3.0376526186460585e-17
3.393585336938244e-16,7.724523659666551e-14,8.74172016628593e-23,0.9999999999999224
9.157078748357752e-16,1.3911223180574075e-20,1.9677422076857238e-16,0.9999999999999989
2.800390504528295e-15,5.850362794639683e-10,5.686034802340326e-28,0.999999999414961
2.1474645413716938e-18,1.135795911477471e-15,2.1032992560839946e-24,0.9999999999999989
1.0,1.2036432324707146e-23,1.4534586576806788e-24,7.200672634726316e-22
8.335119913811746e-16,2.7582521000929813e-19,4.657572760913475e-18,0.9999999999999991
1.0641392377299922e-07,1.5296716486273697e-32,0.9999197937312863,8.009985479000505e-05
5.3415170037494516e-09,0.9999999943456218,9.039401237726697e-44,3.128611826302329e-10
5.470743962645645e-07,0.9999956227554525,4.9285389314933255e-33,3.830170151225401e-06
3.6989136183027526e-20,3.046132540017535e-21,3.1049465275335694e-22,1.0
0.9999999999959434,2.4523225407990442e-17,1.3150543248442187e-16,4.056467381101983e-12
3.0775026841417155e-12,0.9999999999294783,1.5101564681947132e-51,6.744414402282918e-11
2.1667089197013675e-15,3.3749187103456388e-18,1.925974424444228e-22,0.9999999999999979
0.9999999999998043,6.812824018431608e-15,4.053553194223776e-15,1.8489018447366627e-13
8.643145778263737e-09,2.0667321688175374e-43,0.9999999909022685,4.5458586304007465e-10
0.9999999999999662,4.598871322513053e-22,3.348169797244884e-14,1.2865511803111147e-16
