1.8896146242102232e-93,9.1228522951825e-147,3.249320864947032e-100,1.0
1.0,0.0,7.864514323602406e-48,2.1071792372371104e-60
2.2492964021351033e-112,9.010442236524468e-113,5.9276147345812095e-99,1.0
1.0,0.0,1.6294279059361252e-38,1.0116813668491016e-52
2.2362878635762273e-64,3.419589385007741e-151,1.0,8.773810438970468e-68
1.054649191714779e-29,0.0,1.01995292931138e-111,1.0
1.0,0.0,2.8395021082625944e-55,1.2092712860177151e-23
0.0,1.0,4.058619541870931e-53,3.890973255142477e-38
1.447256566717641e-63,4.7213579237481706e-153,1.0,7.240621921501198e-64
4.701352051051865e-82,2.070803263187369e-123,1.0,1.6523753515308977e-83
1.942665844858485e-117,3.4909282202715263e-69,1.0,2.3463213787035313e-65
3.5120366232859795e-109,1.7891177521588627e-78,1.0,1.6376639943171914e-111
1.3687230241871044e-85,1.3760899597817419e-109,1.0,1.384899894140724e-119
6.2934402115465536e-77,3.3479631055963627e-130,1.0,1.1343414888894676e-76
1.240680489631434e-71,4.759547852256976e-142,1.0,1.14384726337944e-88
1.0,0.0,4.209510574986006e-49,1.3662145846762884e-49
1.2968224617771857e-280,1.0,6.864925982403491e-41,7.218411219355634e-38
6.400985716209786e-89,1.2393964079322557e-153,1.4834105302668833e-95,1.0
1.7380932825033237e-301,1.0,7.757288580932185e-61,2.5038919760449275e-31
1.626415275782368e-99,3.349184848790086e-94,1.0,1.2310652061060925e-77
2.0551791224778356e-23,0.0,1.022913599179586e-72,1.0
0.0,1.0,4.2819047870387685e-36,2.1807482904944474e-48
2.425977376131e-311,1.0,1.7464988445999164e-51,2.143695421734731e-37
2.4199523616244167e-300,1.0,8.59001769426897e-51,5.8283091069312215e-36
8.379823795323749e-76,1.8277173247829882e-133,1.0,3.485456781696045e-97
2.3841607088289987e-52,2.297785456442321e-241,5.549819179993494e-92,1.0
3.621823233385046e-95,8.538742110579589e-144,2.943614386456843e-101,1.0
1.256590388894759e-28,0.0,2.194268376720868e-98,1.0
5.608125607060884e-54,9.877643658172706e-245,3.361863063250952e-104,1.0
3.41094193342033e-93,6.575226461437185e-96,1.0,5.96304342974644e-124
6.8107418564268e-85,1.5699615541365377e-165,4.8965980945057954e-104,1.0
9.70298212901114e-226,1.0,1.2095487642545e-24,2.698930294003198e-28
1.0,0.0,4.5426723019667827e-39,8.898063467460322e-57
1.0,0.0,1.2209139803123831e-41,9.060553760332021e-24
6.372201360419853e-78,1.1568359476982234e-186,6.257100144920897e-120,1.0
2.2596272829647193e-95,1.863090221883472e-102,1.0,2.0021132950839817e-85
1.0,0.0,1.820279071329877e-57,2.0188121433955415e-53
3.3473850912474605e-66,5.1149045455484653e-216,3.5307782416641777e-127,1.0
1.404835393331146e-80,9.539116125729564e-117,1.0,1.935327151310856e-54
5.124116279054438e-304,1.0,6.539537181621743e-38,5.5869772285355505e-46
3.3602779011277916e-120,5.678561312266611e-68,1.0,4.41448215958946e-78
1.4608861726794104e-110,2.15877524915958e-81,1.0,6.432183702936622e-83
2.0850062380844488e-253,1.0,3.221742011022648e-40,4.807424714896925e-29
1.0,0.0,1.6772471981236992e-31,6.907955564794603e-52
1.0,0.0,9.061081943810132e-54,4.4626817607410846e-49
1.9063664093661888e-85,7.059400037904855e-132,1.7026259572311084e-52,1.0
9.475085305293632e-76,6.919434150165961e-132,1.0,8.838146169963344e-71
7.748609228092842e-35,3.2135704013403955e-282,1.3514514425286438e-76,1.0
3.308949830070205e-94,1.8166240145908413e-137,3.1615509816781374e-83,1.0
1.0,0.0,3.867435466593019e-54,4.414481417463929e-66
3.863471093889699e-120,2.7702735136929754e-63,1.0,4.1222787418340017e-57
1.0,0.0,2.1981121394417616e-46,2.4196771937086496e-50
6.727954147371816e-155,4.208961918125943e-34,1.0,1.5113248311057228e-102
3.3339323594156384e-93,3.709230866451579e-105,1.0,3.6702205137432158e-96
7.89260182204065e-66,6.708889823333765e-193,3.702232381784152e-77,1.0
7.978302315342653e-68,5.226178064703765e-149,1.0,8.401790250413987e-80
2.806821903171133e-147,7.8524367432171e-59,1.3901683474600404e-81,1.0
1.0,0.0,1.0897827915989134e-44,3.4243290629703924e-69
4.046175974644517e-105,2.7253046471622745e-129,3.952160560568984e-119,1.0
1.0,0.0,1.4990595108917312e-38,2.5245928860643566e-65
1.0,0.0,6.357803166359657e-57,1.7540333358204042e-45
2.8750216071497556e-50,5.508287516994964e-260,1.542164442030475e-111,1.0
1.0,0.0,9.467781221542853e-47,2.3087676309071385e-48
3.6680915013242843e-65,3.364066388440428e-144,1.0,1.8126653726723382e-123
1.1296406681025526e-120,9.834096033005538e-87,4.592140718657481e-68,1.0
1.2731828448695215e-38,1.2051314196477627e-215,1.0,1.9654433651516983e-108
5.984471202216885e-288,1.0,9.669725073655389e-37,1.3722460570117365e-43
5.719509827154374e-79,2.1412250040967825e-127,1.0,4.7704270241528354e-98
1.0,0.0,1.0130163697991475e-67,6.327240824284754e-52
6.479693578619915e-66,3.978313520506882e-192,2.038725842136352e-76,1.0
1.6955342309262497e-38,1.365732016983001e-233,5.1967972061700673e-48,1.0
4.408293798558966e-56,3.1781747337381748e-214,6.542128520398865e-73,1.0
1.0,0.0,2.081028661887479e-54,3.569240038711638e-49
7.105235717735737e-107,1.6640362903031502e-99,1.521978572904132e-57,1.0
0.0,1.0,5.996440506426888e-71,2.2287560012973583e-32
7.242927756465799e-40,7.119712203449826e-169,1.0,5.741674965457057e-20
1.510897360880934e-82,2.315810820018393e-121,1.0,2.033845658675779e-87
1.0,0.0,6.878966706369075e-50,6.216092644764405e-56
2.8140167190811795e-34,2.228435848659204e-197,1.0,1.5231026725013608e-32
1.0,0.0,1.9502464462082376e-49,6.19273685635013e-42
5.386615586802618e-93,3.25368187557779e-145,2.035312797462402e-93,1.0
2.5976227628967015e-68,6.962319740855332e-144,1.0,1.428562760179143e-62
1.0,0.0,2.0493392490557303e-29,4.9905841428063315e-29
1.0,0.0,1.0572677623886732e-63,2.17996141684035e-48
1.4281889326327049e-18,1.464948733692023e-275,1.4936800816739583e-35,1.0
0.0,1.0,6.748106358544136e-37,3.611704261810503e-49
1.4634595221550302e-56,7.470632569210166e-168,1.0,3.849189542402974e-65
2.893766424135316e-58,2.6458062300182357e-209,6.685675537623122e-72,1.0
1.374567923e-315,1.0,7.235135743787389e-29,2.1638861598582852e-57
5.686572298780234e-107,5.163470807176185e-128,3.6913226613525316e-131,1.0
0.0,1.0,9.481815995662891e-63,1.9246363796750776e-34
1.0,0.0,3.261670585592943e-35,9.324143714152833e-54
8.874306072814619e-94,6.66594058657707e-146,1.749991448413327e-98,1.0
2.8860896614571014e-93,1.1093989252926387e-97,1.0,6.344761705003464e-56
2.5250667680425394e-69,2.3351986299334024e-145,1.0,6.835426081443611e-91
1.5128449825145566e-259,1.0,1.753753539098349e-47,1.7916625675652607e-26
1.3229756850794046e-71,8.115326715326259e-204,1.1642217594422792e-145,1.0
1.0,0.0,2.4004322360256323e-64,1.9597365423612426e-49
1.0,0.0,7.281943599322746e-46,2.922403873306851e-59
2.317896442248617e-53,8.492361691765897e-229,1.4498112117619565e-82,1.0
1.9750915516705013e-89,3.241890301688602e-107,1.0,1.1215031347967827e-111
1.0,0.0,1.3778068293430704e-30,1.832162228683271e-66
2.2445423019061703e-262,1.0,5.837693576597598e-48,3.376702715352711e-27
2.4955720591294042e-51,1.2304751487278213e-182,1.0,1.9261969827873744e-104
4.114765362844121e-124,4.276256377334935e-62,1.0,6.268027675739102e-69
1.0,0.0,6.820636358398806e-53,2.0637544149135806e-55
3.7166568880298944e-76,5.669457928593374e-187,5.24926389215677e-107,1.0
1.225209905259215e-76,2.958832545495982e-132,1.0,6.600949967689717e-97
1.2300985476135686e-82,8.828265680829969e-117,1.0,7.505213900259605e-114
7.212569168694326e-65,5.650802734979262e-152,1.0,3.9665859917009087e-67
7.100033816475422e-85,3.7593951116711025e-115,1.0,3.2643437369393127e-108
8.324201924509442e-69,1.4055456396492086e-136,1.0,1.757430765144706e-51
1.0,0.0,2.9397117951785657e-49,3.9807417403173817e-54
1.6187916012485857e-141,2.7586140306410527e-64,6.30922406497811e-76,1.0
6.426469034952492e-36,6.66742725e-316,2.3899034363305284e-121,1.0
5.088104440280384e-56,1.352189554347323e-171,1.0,1.3735304422240754e-70
3.0837724045785084e-65,8.913746749266533e-138,1.0,3.4832965943154555e-41
6.377034862895207e-85,1.5328754955963138e-113,1.0,4.959749363122378e-112
7.334445356462861e-302,1.0,1.4333916791994502e-42,1.0773556311280989e-41
1.0,0.0,3.355666587190498e-52,3.957510969741919e-41
1.0,0.0,6.383584618347328e-61,2.0706806439884923e-21
1.0,0.0,2.6328590026984814e-61,1.1764149902591365e-59
1.565369670273922e-117,2.902860165875004e-71,1.0,1.5605839456254944e-80
8.128313753765553e-37,4.595105650227471e-238,3.916330449340091e-46,1.0
3.829622958683194e-127,8.669112382363191e-61,1.0,3.94142907144833e-79
4.355529877154956e-102,6.243051515619099e-92,1.0,3.792107024224502e-82
3.0218006008736134e-70,2.4373467590013577e-183,1.629491366703607e-76,1.0
3.3282668503670194e-140,8.881416874561092e-44,1.0,1.0885534936210228e-59
1.0,0.0,8.518826760564374e-59,1.0664493394330705e-52
2.9294751757096932e-77,1.8693525046646667e-179,7.700018635062368e-97,1.0
2.4708987104486735e-69,2.834281755856843e-144,1.0,3.4920662223765115e-71
2.925630006172666e-130,3.4876361200852717e-57,1.0,2.436954046424895e-78
7.83831108442576e-96,3.643663063579447e-129,3.116670924203944e-74,1.0
2.3523152552799388e-113,1.0026057609896486e-112,1.7486558934046322e-100,1.0
4.696903229967678e-133,1.7388443906989387e-54,1.0,2.1802365304507054e-79
1.589826841263423e-73,4.692625622854157e-138,1.0,1.0931327531162256e-95
5.492360850366202e-261,1.0,6.694259446131601e-67,1.4766290145880477e-18
2.7303188487548775e-66,1.3078144419438819e-191,2.1815269660155413e-75,1.0
1.1221340723202933e-44,1.024049808748707e-268,1.372379353248629e-95,1.0
2.8197100829695544e-81,1.1157683272253037e-122,1.0,6.548533905825151e-94
1.0,0.0,6.81826187430747e-50,1.7308425376997202e-55
1.0925023277933769e-64,5.623360882245618e-179,2.8626553947240946e-58,1.0
2.664503828378456e-155,8.595524679395968e-29,1.0,1.886135326445899e-122
1.0,0.0,4.543778398650419e-51,1.472251890721596e-57
4.942556682406674e-49,6.717485314377079e-191,1.0,3.413060777179245e-95
5.921974746314018e-93,2.302344131626274e-119,2.3819999995533896e-56,1.0
1.0,0.0,1.5822996661141683e-43,1.0564959428510785e-54
1.2556082439366345e-42,3.834556588154291e-204,1.0,8.99097519997566e-70
1.0,0.0,4.480362350684954e-47,7.501053535859391e-65
0.0,1.0,5.530958381641589e-62,2.255003794279051e-34
5.308770661962469e-76,4.1448351430402136e-130,1.0,1.958528212022288e-66
1.2960475932233962e-46,1.0868309530741112e-195,1.0,9.054009942510463e-88
1.900476894116598e-68,1.7825581883254166e-198,7.733474408034755e-93,1.0
5.697350092215812e-160,3.982624401138742e-29,1.0,3.848952426030121e-70
1.516870538188651e-69,2.673491454649657e-179,1.8676196150362526e-70,1.0
3.931371158094086e-57,2.1286440641772616e-150,1.0,3.0668990781533196e-140
1.0,0.0,2.163490561576677e-40,1.3128624440683795e-64
1.0,0.0,1.4271551775253173e-60,7.501532017831417e-48
3.6162759529019503e-40,8.243039193602656e-205,1.0,2.543024074148161e-59
1.401243648383798e-79,3.217674979554962e-120,5.209053976364147e-32,1.0
4.963217652226113e-83,5.3343721051873204e-105,1.0,2.27208381634461e-40
5.894816703088114e-64,6.669192202769847e-156,1.0,3.437307341331827e-76
1.0,0.0,2.6370182776267193e-36,2.510831460912427e-25
1.033045738983129e-47,2.0603998279716385e-245,3.477103240355284e-82,1.0
5.1716317652453954e-89,3.801051627047311e-111,1.0,9.544046593722404e-84
2.0450774681924004e-122,2.182843268252016e-62,1.0,1.9503292785994114e-112
6.3458523973839656e-118,2.7568541885476393e-107,1.1187870967026727e-112,1.0
7.751833346205849e-60,2.3417780140893284e-223,5.525166043441915e-97,1.0
7.917293178088544e-54,1.3329369263733323e-179,1.0,6.355447663336346e-81
1.0,0.0,4.0598915854583706e-56,6.977028914800961e-26
4.287224170108611e-17,7.620070553148038e-282,1.0,1.282835708201917e-118
1.0,0.0,7.999334265563839e-63,2.173564586674359e-41
1.0,0.0,9.640334822116355e-55,1.1157618090914484e-46
1.0,0.0,6.879924106769442e-27,1.4318439806134715e-56
1.0845991453951198e-93,3.8868010786582983e-149,6.1899930665555366e-108,1.0
3.6850433354022794e-52,1.6366308818495307e-238,1.3634633884457494e-86,1.0
9.719348344628306e-102,8.591206734585915e-92,1.0,4.792457360114886e-98
4.653239695125881e-78,1.848706585919141e-128,1.0,1.8140592201059283e-74
2.5564933413974825e-65,3.357125786880287e-154,1.0,1.2864073419816967e-90
0.0,1.0,6.478965002970868e-47,1.6847172410913503e-39
3.94281260952656e-86,3.5104546987625656e-101,1.0,7.681388303637253e-41
5.237874157703687e-119,3.72778075113254e-70,1.0,7.733096452795997e-92
1.9940501968893181e-233,1.0,8.666997682437832e-26,2.0306989539740054e-32
1.0,0.0,7.226813344061897e-63,1.0307140744703069e-31
1.0,0.0,4.658371519292141e-49,1.0059112601705511e-38
6.969984983392861e-55,8.007876172639009e-216,8.104685615141499e-72,1.0
1.0972972353488841e-71,3.0499800106657497e-121,1.0,1.0637622881161909e-36
1.0893993500891889e-45,8.538346328121024e-275,2.017637862675967e-113,1.0
1.0,0.0,5.582712594048626e-59,3.971260292753673e-52
1.8923928514197793e-259,1.0,7.016784005559441e-33,1.3206234831993628e-37
1.0471816736072406e-60,3.5765532374677516e-160,1.0,1.1096538931333776e-67
1.1195902409101108e-63,9.701785408897265e-157,1.0,6.98948571817389e-101
3.0385625866521415e-50,4.560848839570995e-249,1.8162659451683231e-93,1.0
2.335121624229961e-101,7.758933804966627e-93,1.0,1.334466340804682e-79
7.787373442042609e-66,5.259209961864705e-153,1.0,2.6780948781525025e-84
3.0396521413540563e-49,8.738019409041085e-189,1.0,6.041287927907987e-78
4.0327541914146466e-85,3.354549425719614e-163,6.002009940866346e-97,1.0
1.6955425632480702e-72,1.065211745979938e-195,1.8299115954038678e-108,1.0
1.0,0.0,2.736893551582801e-46,7.121494641184724e-58
1.828253904043401e-76,1.9646180084319854e-115,1.0,6.615766740160488e-137
7.350317769494113e-73,6.870455375563947e-137,1.0,2.751466650557639e-77
1.0,0.0,2.4709969061029464e-45,8.443086255551772e-54
1.7497221472093465e-105,3.627286419924789e-129,2.6006711047288552e-121,1.0
1.1110727684475308e-298,1.0,3.46609513055944e-40,5.331963377053231e-43
2.1563736607837946e-91,8.714140847033067e-149,1.689042832139227e-94,1.0
2.6210499427763873e-46,6.796621874164216e-199,1.0,1.1395695770012292e-93
1.5746657055898088e-54,4.932567624999162e-171,1.0,1.9178371684687425e-57
1.0,0.0,1.6483911646140356e-49,9.828214022683501e-65
1.0,0.0,1.4095647824557456e-69,1.2222595879272724e-45
3.2964156949194147e-118,1.310084015563755e-94,1.9558825408778354e-76,1.0
3.8788284841464296e-101,3.7398861952250166e-92,1.0,1.578356288724013e-100
9.291421957999952e-79,5.6323122023070344e-185,3.487188331462072e-121,1.0
4.547981229244486e-105,1.1159756985256314e-117,1.6869997110939966e-81,1.0
1.1093928804937334e-15,0.0,7.395466513805533e-57,0.9999999999999989
6.185895198852279e-82,1.0487475302186815e-146,8.126283215645057e-63,1.0
2.4191055697265964e-101,3.9966361207773655e-86,1.0,2.53087155951019e-57
1.0,0.0,6.117210379852279e-44,9.601662874324527e-57
5.042159395446221e-163,7.62772789951453e-42,7.287772957879156e-76,1.0
1.0,0.0,3.5645218128724293e-41,7.689708671165251e-69
5.733371117365871e-101,6.977628417783242e-93,1.0,3.321150879267855e-97
3.66364016465053e-145,8.816734131688834e-44,1.0,9.061012950838726e-94
5.715677586694474e-292,1.0,1.632313754598718e-43,6.680982454337395e-39
2.32323494089584e-99,3.6390414587380526e-141,1.7288938714587702e-116,1.0
1.0,0.0,2.236884268821294e-38,5.907658293698065e-45
1.9696331496323308e-88,2.2433631183946208e-152,2.8910093845792076e-90,1.0
2.24076823510915e-89,9.93313608703858e-105,1.0,1.4529939297407401e-59
1.0353829780175264e-93,6.788114060075677e-87,1.0,7.895809317168242e-37
1.0,0.0,1.0991576717241e-53,3.2419806059834794e-60
0.9999999999996441,0.0,3.5585348237227415e-13,1.0675439438422914e-75
1.0,0.0,5.345213764540714e-24,1.4259718085354863e-43
1.0,0.0,1.669130128201409e-39,6.412202532731671e-54
7.0657086429569015e-68,3.248637288239306e-149,1.0,3.40348150361128e-85
5.411530039831343e-87,1.1282943465733939e-158,6.357407454358515e-94,1.0
2.9018244430820105e-87,1.055311206216186e-112,1.0,8.646226497982357e-73
4.442487004962612e-33,3.648879854289759e-220,1.0,3.4924781619536715e-55
1.969983546574188e-277,1.0,1.2299263506962276e-33,1.6723915416804366e-43
1.0,0.0,1.6666209078886446e-40,1.8112957461925887e-28
6.422411255503315e-82,7.314404457833404e-118,1.0,1.3387782149555357e-116
1.0,0.0,4.913730009313158e-42,2.7702463300463865e-63
8.586345025891254e-92,9.579251345505964e-106,1.0,9.188531872213961e-101
1.7423420648501045e-128,1.6260203029817583e-56,1.0,9.612067264377225e-110
1.0,0.0,2.2957839368026975e-65,4.5426505259062985e-50
1.0,0.0,1.3752157043498462e-35,1.0830687058834144e-38
8.937183991678297e-150,1.7469566455026345e-38,1.0,1.196770845491833e-75
1.0,0.0,7.213925038946068e-42,2.433017461965993e-50
1.4787892235395306e-105,2.826076096632503e-86,1.0,2.4095103452811733e-94
1.1233456344401944e-32,1.835846701084801e-287,1.799027782753367e-74,1.0
8.083725224922083e-78,5.4837783444375245e-176,1.79080776326239e-93,1.0
1.2907834596737964e-82,1.8919722902735859e-119,1.0,2.5518322594764464e-72
6.562819686394377e-71,1.4666690957810062e-193,1.2325660710210976e-93,1.0
1.260125746360872e-140,3.0702335661180114e-46,1.0,1.6175609349509202e-102
1.0,0.0,4.684573726212585e-44,2.034138900007847e-34
1.0,0.0,3.8873394770712963e-54,5.218175126930475e-42
1.1082242756541846e-54,1.5897129072484543e-172,1.0,2.3440633198199083e-114
3.861716077570933e-55,9.808542204669073e-220,7.566814631577979e-75,1.0
1.527214454362864e-57,1.0045343773561434e-223,1.476232339939889e-89,1.0
9.404833423808447e-59,1.0879999865682731e-240,1.8441046950628505e-145,1.0
2.202532889746025e-146,1.5724901770015432e-38,1.0,5.4918366031815795e-115
1.0,0.0,3.707078177600682e-60,8.483713648693985e-46
4.2941538071541867e-41,4.099244711384042e-210,1.0,1.5998752742397224e-106
1.0,0.0,3.606849477482629e-43,2.3621597330319845e-55
2.633600542626297e-99,4.7511282028819914e-117,4.31261050623309e-65,1.0
5.397661887704925e-302,1.0,1.898022116558516e-39,3.024202189311572e-44
9.238219683847123e-131,2.045636903293389e-54,1.0,8.662230336138637e-63
1.0,0.0,1.6881585747957445e-54,1.1374905985232076e-55
1.0,0.0,3.501289038828427e-47,1.3750401558194812e-65
8.659601813897873e-117,3.2175922696952366e-90,8.667381827155138e-65,1.0
1.0,0.0,8.766385450688428e-28,6.254532323891702e-85
3.600101957435647e-146,3.8929580586387565e-35,1.0,8.547122024059333e-51
1.1566308907075622e-82,2.646211970047926e-168,2.7350499379840774e-97,1.0
1.452745379967219e-77,3.232882243371466e-129,1.0,1.0252439774278526e-74
2.909223295513028e-47,1.0321547339377006e-193,1.0,7.338752294625155e-79
1.0,0.0,4.226576352889152e-51,1.1702780141653108e-52
1.0,0.0,1.176303971513332e-34,1.1815806283366003e-34
2.676449785038658e-119,2.683202625655544e-70,1.0,3.082466808603453e-86
5.3892863868192305e-64,8.351629808017608e-158,4.34193700253675e-39,1.0
1.4079502577708704e-56,1.2865894503769065e-245,5.227707461049705e-130,1.0
1.0945675022160092e-72,1.1575895961692273e-132,1.0,4.760815148084536e-59
4.355801808092886e-54,2.4442836669985954e-159,7.618517977011441e-24,1.0
0.3937526243600389,0.0,7.4848288365500725e-84,0.6062473756399611
1.1494116676580102e-73,1.1351683837322196e-134,1.0,9.166648113078948e-108
1.3702468736708911e-55,1.4452787006294955e-224,3.525779489658639e-81,1.0
7.511444199212297e-82,2.5207758956641406e-122,1.0,2.6692219693970336e-93
4.7078824979959015e-145,1.016371581424474e-28,1.0,4.42012554730031e-36
2.2347049665129454e-56,1.052822705161421e-169,1.0,4.3407050185813606e-113
1.0238943365437642e-53,1.1080892555837492e-179,1.0,2.968573985895131e-97
3.759306581824022e-88,6.686133724511435e-113,1.0,1.3549742305332978e-76
3.381571078197776e-79,1.0760263561630712e-177,2.196614341714707e-102,1.0
1.621755868779554e-64,5.0499695915077496e-213,6.76352582142909e-101,1.0
0.0,1.0,2.219472705142865e-53,3.247116159842046e-38
3.1318685587564117e-106,3.685095755378427e-75,1.0,8.453847486933443e-45
5.9210345483987545e-81,2.975308235459056e-122,1.0,3.1873321929502418e-77
8.01233610612164e-90,1.4360076210431874e-107,1.0,4.6244067824597285e-67
6.878291657768299e-45,3.798033537786722e-196,1.0,6.364658779075602e-66
0.0,1.0,2.4518367454175028e-53,8.678494548726064e-38
2.6002221778443353e-63,8.81166711018374e-219,8.628140617418811e-107,1.0
2.2927019072215938e-74,5.753291743029157e-133,1.0,1.561169065687113e-64
4.0171930190060005e-46,1.9126486421642237e-219,6.404321646488105e-53,1.0
0.0,1.0,3.203182543769654e-45,3.242937898709881e-42
9.982656684432287e-75,8.03634215875668e-136,1.0,2.6678419033354847e-81
1.4659392610959492e-130,1.359187490677701e-50,1.0,3.0610050508519943e-50
5.273683038993285e-77,3.8118214274193935e-125,1.0,1.4806610977339825e-61
9.657788012185971e-16,0.0,5.5585591378795686e-117,0.999999999999999
1.0,0.0,5.0439395805710344e-70,7.341689970904206e-31
1.5529578562288751e-89,8.739292698766491e-111,1.0,1.3303868193410947e-93
0.0,1.0,3.192312648248887e-64,3.438495737635951e-34
1.4904877856183132e-86,1.1704446124139532e-88,1.0,1.9910876056625958e-24
1.3090081112893016e-36,1.0585550049376897e-296,1.7971198732866826e-97,1.0
1.0,0.0,5.750830357774074e-51,1.8320568920659726e-46
1.0,0.0,2.2304725819568086e-67,3.88356535045105e-38
3.3883699564137784e-78,1.886179239316916e-127,1.0,8.430236358130486e-69
7.266621844270053e-51,1.140369216649842e-253,1.5352821726810717e-104,1.0
1.0,0.0,1.4501670735709657e-56,8.269548729640664e-65
1.0,0.0,2.2923732417540726e-55,1.8588771449157306e-32
8.262917460385317e-53,2.28199875058631e-246,1.057936733634226e-99,1.0
4.3925210238997066e-40,8.961932542078078e-230,4.2865626894207427e-47,1.0
1.0767834919769754e-93,5.455274484470219e-152,1.5362414275278919e-145,1.0
1.6615496877777625e-40,2.5141046408594116e-213,1.0,2.2431596973895754e-91
1.89982093867e-312,1.0,4.890428743153161e-50,2.3244025255361107e-38
5.200865763709458e-72,2.2669434285761476e-140,1.0,2.94890569751537e-86
1.0,0.0,1.051186010696215e-33,3.495325567472551e-41
1.0431760922938762e-60,4.178703183142499e-161,1.0,9.208225356041913e-67
1.4729820029025059e-133,7.071368543044988e-73,7.41730734076997e-73,1.0
0.0,1.0,2.138625684078377e-43,1.6549965442719819e-40
1.0,0.0,3.1605329729917006e-36,3.100577620254395e-32
2.4555505036892054e-120,2.513883906310908e-100,1.965931958637582e-99,1.0
5.44718706736398e-64,4.725218600913627e-154,1.0,4.3984944335741433e-72
8.95308945153962e-76,1.2365475693430395e-192,1.6159607649331342e-127,1.0
1.93986912918725e-60,1.3833014129926235e-235,2.487359732374e-140,1.0
5.9975102217405776e-62,5.454173969385508e-230,9.014428789753581e-133,1.0
1.15517616697335e-84,6.757150310968015e-163,4.176730411460462e-98,1.0
0.9999999999999994,0.0,2.1555652681450234e-53,5.066023143075625e-16
1.6207748874519094e-266,1.0,5.3361885555353286e-36,1.417577313789169e-37
1.0,0.0,1.54781806090266e-47,2.3774910736548126e-56
1.0,0.0,7.254844680725869e-61,1.0326119113795009e-48
1.2998945237657135e-88,1.6882114658296555e-146,8.636237257720934e-80,1.0
1.0,0.0,1.3997203784491628e-28,2.2162881270347827e-85
1.1825907116478476e-111,1.4330477157671115e-75,1.0,1.342247138440208e-65
1.0,0.0,2.5462022731106772e-51,1.4220272476725014e-47
1.0,0.0,8.634951566150342e-30,4.8598935049151415e-31
2.1056629760072696e-85,2.4363055214631412e-161,1.1964839818476574e-93,1.0
1.3632217172339906e-70,6.148198048335429e-184,4.041043795391786e-80,1.0
